"id","neighbourhood_group","neighbourhood","lat","long","instant_bookable","room_type","construction_year","price","service_fee","min_nights","host_listings_count","availability"
68807,"Brooklyn","Crown Heights",40.67666,-73.94087,TRUE,"Private room",2009,1169,234,5,1,0
74098,"Queens","Fresh Meadows",40.73834,-73.79209,FALSE,"Private room",2013,1059,212,1,5,32
85055,"Manhattan","Two Bridges",40.71279,-73.99445,TRUE,"Entire home/apt",2013,320,64,1,1,403
81071,"Brooklyn","Crown Heights",40.67594,-73.9261,TRUE,"Private room",2007,1164,233,1,1,0
7078,"Brooklyn","Prospect Heights",40.67467,-73.96557,TRUE,"Private room",2010,540,108,1,1,423
45951,"Manhattan","Upper East Side",40.76277,-73.96317,FALSE,"Entire home/apt",2006,812,162,29,327,311
60921,"Manhattan","Lower East Side",40.72304,-73.99295,FALSE,"Entire home/apt",2017,1138,228,1,208,154
41750,"Manhattan","Murray Hill",40.74927,-73.9739,FALSE,"Entire home/apt",2006,534,107,29,327,332
70581,"Brooklyn","Prospect Heights",40.67839,-73.96623,TRUE,"Entire home/apt",2015,1197,239,4,1,297
69616,"Queens","Astoria",40.75703,-73.91666,FALSE,"Private room",2019,606,121,4,2,335
45171,"Manhattan","Upper West Side",40.77702,-73.98052,TRUE,"Entire home/apt",2021,1078,216,2,1,16
27065,"Queens","Elmhurst",40.7434,-73.8839,FALSE,"Entire home/apt",2007,1178,236,5,2,0
88964,"Manhattan","Greenwich Village",40.73506,-73.99203,FALSE,"Entire home/apt",2017,1100,220,2,1,0
9737,"Brooklyn","South Slope",40.66266,-73.98885,TRUE,"Entire home/apt",2016,595,119,3,1,360
80223,"Queens","Long Island City",40.75172,-73.9379,TRUE,"Private room",2004,471,94,1,1,0
72738,"Manhattan","East Village",40.72625,-73.98173,TRUE,"Entire home/apt",2016,361,72,3,1,0
30133,"Bronx","Concourse Village",40.83168,-73.91977,TRUE,"Private room",2010,974,195,5,1,176
5810,"Brooklyn","Williamsburg",40.7068,-73.93772,FALSE,"Entire home/apt",2013,719,144,4,1,5
49926,"Manhattan","Chinatown",40.71641,-73.99256,TRUE,"Entire home/apt",2006,761,152,4,1,97
43421,"Manhattan","East Harlem",40.79738,-73.93196,TRUE,"Private room",2014,81,16,2,1,35
86615,"Brooklyn","Crown Heights",40.67587,-73.95467,FALSE,"Entire home/apt",2022,699,140,7,1,161
95168,"Manhattan","Nolita",40.72277,-73.99524,TRUE,"Entire home/apt",2009,308,62,2,1,30
4677,"Brooklyn","Gravesend",40.59601,-73.96862,TRUE,"Private room",2020,171,34,30,1,396
32053,"Manhattan","Tribeca",40.71854,-74.00352,TRUE,"Entire home/apt",2017,285,57,3,1,84
41404,"Manhattan","Financial District",40.70615,-74.01243,TRUE,"Private room",2010,585,117,2,327,328
4962,"Manhattan","West Village",40.73496,-74.00005,TRUE,"Entire home/apt",2007,636,127,5,1,9
31625,"Manhattan","East Village",40.72081,-73.97921,TRUE,"Private room",2006,882,176,14,1,126
91238,"Manhattan","Harlem",40.80926,-73.94979,TRUE,"Private room",2008,94,19,3,4,9
30453,"Brooklyn","Park Slope",40.67066,-73.98671,FALSE,"Private room",2006,168,34,2,1,0
34196,"Queens","Fresh Meadows",40.7392,-73.79181,TRUE,"Entire home/apt",2022,407,81,1,1,363
31167,"Queens","Ridgewood",40.70653,-73.90877,FALSE,"Entire home/apt",2014,229,46,2,2,108
98449,"Queens","Ditmars Steinway",40.78569,-73.91522,FALSE,"Private room",2018,1113,223,3,1,244
4440,"Manhattan","Upper East Side",40.76712,-73.95668,FALSE,"Private room",2014,767,153,2,1,87
34279,"Manhattan","SoHo",40.72586,-74.00079,TRUE,"Private room",2017,1081,216,1,1,0
853,"Manhattan","Upper East Side",40.77272,-73.95307,TRUE,"Private room",2006,281,56,3,2,239
71059,"Brooklyn","Bedford-Stuyvesant",40.68471,-73.95325,TRUE,"Entire home/apt",2004,351,70,3,2,259
77626,"Manhattan","Lower East Side",40.72167,-73.99075,FALSE,"Private room",2007,1087,217,30,1,0
92524,"Queens","Ridgewood",40.70111,-73.89988,TRUE,"Private room",2008,124,25,3,1,0
1238,"Manhattan","Upper East Side",40.76413,-73.96227,FALSE,"Entire home/apt",2010,1177,235,2,1,147
98171,"Manhattan","Tribeca",40.71392,-74.00754,FALSE,"Private room",2014,980,196,2,1,0
34015,"Brooklyn","Williamsburg",40.7045,-73.937,FALSE,"Private room",2022,123,25,3,1,0
68404,"Manhattan","Midtown",40.7506,-73.97104,TRUE,"Entire home/apt",2008,953,191,30,33,365
7668,"Brooklyn","Crown Heights",40.67383,-73.95137,TRUE,"Private room",2015,337,67,2,7,378
13540,"Manhattan","West Village",40.73182,-74.01,FALSE,"Entire home/apt",2022,677,135,4,1,57
92836,"Manhattan","Inwood",40.86407,-73.92822,TRUE,"Entire home/apt",2013,779,156,14,1,0
76241,"Brooklyn","Greenpoint",40.73287,-73.95211,TRUE,"Private room",2006,117,23,1,1,146
66102,"Brooklyn","Williamsburg",40.71638,-73.95088,FALSE,"Private room",2010,313,63,13,3,0
6490,"Queens","Long Island City",40.76586,-73.93342,FALSE,"Entire home/apt",2022,586,117,3,2,239
49413,"Manhattan","Hell's Kitchen",40.76083,-73.99727,TRUE,"Entire home/apt",2012,212,42,30,232,228
40559,"Manhattan","Hell's Kitchen",40.76682,-73.98878,TRUE,"Entire home/apt",2022,429,86,3,1,188
89426,"Manhattan","East Village",40.72635,-73.98578,FALSE,"Private room",2016,906,181,1,1,0
47241,"Brooklyn","Williamsburg",40.70924,-73.95208,TRUE,"Private room",2015,823,165,2,1,29
85862,"Manhattan","Hell's Kitchen",40.76319,-73.98693,TRUE,"Entire home/apt",2018,379,76,3,1,240
89231,"Manhattan","East Village",40.7246,-73.97877,TRUE,"Entire home/apt",2011,264,53,2,1,76
624,"Manhattan","West Village",40.74,-74.00381,FALSE,"Private room",2003,488,98,30,2,16
29906,"Brooklyn","Cypress Hills",40.6784,-73.8924,FALSE,"Private room",2017,50,10,1,1,365
21912,"Manhattan","Harlem",40.80859,-73.94216,FALSE,"Entire home/apt",2014,740,148,3,1,62
63382,"Manhattan","Hell's Kitchen",40.75768,-73.99349,TRUE,"Private room",2018,58,12,30,50,364
85421,"Manhattan","Harlem",40.80276,-73.94976,TRUE,"Entire home/apt",2016,458,92,28,2,124
16447,"Brooklyn","Williamsburg",40.71351,-73.95848,FALSE,"Entire home/apt",2006,687,137,2,1,289
57432,"Bronx","Wakefield",40.91248,-73.84885,FALSE,"Private room",2017,143,29,7,1,348
10590,"Manhattan","Financial District",40.70517,-74.01142,TRUE,"Entire home/apt",2003,365,73,3,1,143
7585,"Brooklyn","Greenpoint",40.72705,-73.95504,TRUE,"Private room",2013,1049,210,5,2,382
5013,"Manhattan","Nolita",40.72061,-73.99472,FALSE,"Private room",2009,749,150,6,1,343
19193,"Manhattan","West Village",40.73322,-74.00853,TRUE,"Entire home/apt",2006,431,86,30,1,165
33333,"Brooklyn","Williamsburg",40.70456,-73.9314,TRUE,"Private room",2012,548,110,1,7,352
58706,"Manhattan","Midtown",40.75617,-73.97164,FALSE,"Private room",2010,496,99,2,1,365
69410,"Brooklyn","Prospect Heights",40.67786,-73.97166,TRUE,"Private room",2014,525,105,2,1,0
99431,"Brooklyn","Bedford-Stuyvesant",40.68252,-73.91165,FALSE,"Private room",2017,563,113,3,2,89
42235,"Manhattan","Upper East Side",40.77032,-73.95498,TRUE,"Entire home/apt",2017,1178,236,7,1,34
86287,"Manhattan","Upper East Side",40.77305,-73.96283,TRUE,"Shared room",2007,911,182,3,1,406
12289,"Manhattan","Harlem",40.81297,-73.93922,TRUE,"Entire home/apt",2020,87,17,3,1,260
46939,"Manhattan","Hell's Kitchen",40.76573,-73.98897,FALSE,"Entire home/apt",2004,1013,203,3,2,45
35452,"Manhattan","Murray Hill",40.74657,-73.97539,FALSE,"Entire home/apt",2021,920,184,2,1,70
60167,"Manhattan","Nolita",40.72066,-73.99529,TRUE,"Private room",2015,81,16,3,1,10
88870,"Manhattan","Upper East Side",40.76095,-73.96143,FALSE,"Entire home/apt",2006,1184,237,30,34,277
30339,"Manhattan","Upper East Side",40.78494,-73.94988,TRUE,"Entire home/apt",2006,1011,202,2,1,209
90031,"Manhattan","East Village",40.72315,-73.97878,TRUE,"Entire home/apt",2011,956,191,5,1,0
69743,"Manhattan","Lower East Side",40.71819,-73.99136,TRUE,"Entire home/apt",2004,650,130,5,1,263
26889,"Manhattan","Hell's Kitchen",40.76168,-73.99061,FALSE,"Entire home/apt",2006,470,94,30,12,251
708,"Manhattan","Upper East Side",40.76928,-73.95021,FALSE,"Entire home/apt",2019,761,152,2,2,388
34118,"Manhattan","Washington Heights",40.85671,-73.93011,FALSE,"Shared room",2006,673,135,1,2,341
54478,"Manhattan","Chelsea",40.74756,-73.99113,TRUE,"Private room",2021,163,33,1,50,28
68423,"Brooklyn","Williamsburg",40.71279,-73.94662,TRUE,"Private room",2014,858,172,3,1,0
78145,"Manhattan","East Harlem",40.79465,-73.94021,FALSE,"Entire home/apt",2014,264,53,5,1,35
21387,"Manhattan","Harlem",40.80379,-73.94434,TRUE,"Private room",2021,856,171,1,2,91
48268,"Manhattan","Harlem",40.82808,-73.94126,FALSE,"Private room",2019,882,176,3,1,10
50019,"Bronx","Castle Hill",40.82092,-73.85138,TRUE,"Entire home/apt",2013,540,108,1,1,303
9827,"Brooklyn","Williamsburg",40.71272,-73.96632,TRUE,"Entire home/apt",2009,242,48,1,1,387
38419,"Brooklyn","Prospect-Lefferts Gardens",40.66225,-73.94126,FALSE,"Private room",2012,829,166,1,5,125
71406,"Manhattan","Harlem",40.80819,-73.94315,FALSE,"Entire home/apt",2012,833,167,1,1,0
40700,"Brooklyn","Bushwick",40.69157,-73.90435,TRUE,"Entire home/apt",2022,1118,224,2,4,48
18185,"Manhattan","Greenwich Village",40.72854,-74.00275,FALSE,"Private room",2015,209,42,1,1,0
75878,"Manhattan","Upper East Side",40.77273,-73.96344,TRUE,"Entire home/apt",2006,638,128,2,1,134
62928,"Manhattan","Hell's Kitchen",40.75422,-73.9978,FALSE,"Private room",2009,286,57,30,22,180
77870,"Manhattan","Chinatown",40.71538,-73.99669,FALSE,"Entire home/apt",2022,521,104,4,2,151
38758,"Manhattan","Tribeca",40.71488,-74.00687,FALSE,"Entire home/apt",2019,111,22,30,232,1
6912,"Manhattan","Upper West Side",40.79432,-73.97637,FALSE,"Private room",2003,755,151,10,1,46
49966,"Brooklyn","Williamsburg",40.71634,-73.95673,TRUE,"Entire home/apt",2008,950,190,7,2,9
15393,"Brooklyn","Crown Heights",40.67068,-73.94084,TRUE,"Private room",2017,354,71,3,2,197
48253,"Brooklyn","East Flatbush",40.64431,-73.94867,TRUE,"Entire home/apt",2016,669,134,3,4,357
19770,"Brooklyn","Bushwick",40.68224,-73.90739,TRUE,"Private room",2021,827,165,2,4,349
71832,"Manhattan","East Village",40.72811,-73.98453,FALSE,"Private room",2022,133,27,2,2,0
19785,"Manhattan","Murray Hill",40.7487,-73.97842,FALSE,"Private room",2011,626,125,5,1,0
98091,"Brooklyn","Bedford-Stuyvesant",40.69652,-73.94821,FALSE,"Private room",2006,1185,237,2,4,36
53874,"Manhattan","Financial District",40.7045,-74.00531,FALSE,"Private room",2013,410,82,1,102,21
80696,"Brooklyn","Bedford-Stuyvesant",40.6896,-73.9266,TRUE,"Private room",2010,848,170,2,1,0
14745,"Brooklyn","Bushwick",40.70478,-73.92767,TRUE,"Private room",2017,405,81,21,1,156
34339,"Manhattan","Midtown",40.75434,-73.96569,FALSE,"Entire home/apt",2013,986,197,3,49,164
74892,"Manhattan","East Village",40.73226,-73.98983,TRUE,"Entire home/apt",2022,150,30,2,1,32
4778,"Manhattan","Kips Bay",40.73873,-73.981,TRUE,"Entire home/apt",2018,571,114,2,1,61
55812,"Brooklyn","Williamsburg",40.71755,-73.96409,FALSE,"Private room",2012,86,17,2,4,54
54273,"Brooklyn","Boerum Hill",40.68445,-73.98624,TRUE,"Entire home/apt",2003,410,82,5,1,134
48011,"Manhattan","Financial District",40.70534,-74.00631,FALSE,"Entire home/apt",2015,526,105,30,1,333
39062,"Brooklyn","East New York",40.67396,-73.87905,FALSE,"Entire home/apt",2016,773,155,2,1,62
72323,"Brooklyn","Williamsburg",40.71693,-73.94477,TRUE,"Entire home/apt",2015,999,200,1,1,0
83249,"Queens","Astoria",40.7623,-73.91645,FALSE,"Private room",2013,941,188,2,2,364
82985,"Manhattan","Murray Hill",40.75035,-73.97907,TRUE,"Shared room",2010,456,91,3,2,26
66048,"Brooklyn","Bushwick",40.69429,-73.92215,TRUE,"Entire home/apt",2017,994,199,1,1,68
29060,"Queens","Ditmars Steinway",40.77352,-73.91593,TRUE,"Private room",2015,315,63,3,1,0
98678,"Manhattan","Theater District",40.75952,-73.98368,TRUE,"Entire home/apt",2017,131,26,1,1,257
48531,"Manhattan","Upper East Side",40.76288,-73.95828,TRUE,"Entire home/apt",2018,1052,210,30,121,333
46759,"Brooklyn","Bushwick",40.69424,-73.92652,FALSE,"Entire home/apt",2004,1025,205,1,1,88
91330,"Manhattan","Hell's Kitchen",40.76553,-73.98879,FALSE,"Private room",2008,1072,214,2,1,24
61956,"Queens","Glendale",40.70454,-73.87953,FALSE,"Private room",2021,651,130,30,3,79
86515,"Bronx","Throgs Neck",40.83166,-73.81747,FALSE,"Entire home/apt",2014,602,120,1,1,286
79301,"Manhattan","Upper East Side",40.78311,-73.95299,TRUE,"Private room",2012,675,135,3,1,28
100526,"Queens","Ridgewood",40.69821,-73.89812,FALSE,"Entire home/apt",2003,950,190,3,2,47
46180,"Manhattan","Midtown",40.75871,-73.96948,TRUE,"Entire home/apt",2021,880,176,2,1,171
36668,"Manhattan","Gramercy",40.73254,-73.98207,TRUE,"Private room",2020,277,55,3,1,13
48413,"Manhattan","Gramercy",40.7358,-73.99074,TRUE,"Entire home/apt",2005,290,58,7,1,29
74349,"Brooklyn","Bedford-Stuyvesant",40.68834,-73.9444,FALSE,"Private room",2015,506,101,1,2,257
40160,"Manhattan","Chelsea",40.74393,-74.00444,TRUE,"Entire home/apt",2019,943,189,3,1,0
99880,"Bronx","Kingsbridge",40.88297,-73.90727,TRUE,"Entire home/apt",2014,148,30,3,2,278
92433,"Brooklyn","Crown Heights",40.67362,-73.9568,FALSE,"Private room",2003,733,147,1,1,0
84174,"Manhattan","East Village",40.72196,-73.98345,FALSE,"Private room",2019,1155,231,2,1,228
26413,"Queens","Douglaston",40.75573,-73.72931,TRUE,"Private room",2010,292,58,1,5,325
86731,"Manhattan","Midtown",40.74754,-73.98741,TRUE,"Entire home/apt",2003,646,129,5,1,406
14719,"Brooklyn","Bushwick",40.69868,-73.93518,TRUE,"Entire home/apt",2014,84,17,3,1,199
21755,"Manhattan","Upper West Side",40.79424,-73.96588,TRUE,"Entire home/apt",2008,839,168,30,10,338
21710,"Manhattan","Midtown",40.75001,-73.98629,TRUE,"Private room",2019,449,90,300,1,89
14715,"Brooklyn","Crown Heights",40.67815,-73.96232,FALSE,"Entire home/apt",2020,588,118,1,1,159
27603,"Manhattan","Harlem",40.83233,-73.94562,TRUE,"Private room",2019,215,43,2,3,49
1145,"Brooklyn","Fort Hamilton",40.61269,-74.03381,TRUE,"Entire home/apt",2017,834,167,30,1,339
84879,"Manhattan","Two Bridges",40.71127,-73.99838,FALSE,"Entire home/apt",2005,474,95,2,1,394
92942,"Queens","Woodhaven",40.69017,-73.86683,TRUE,"Entire home/apt",2011,213,43,4,1,106
93661,"Queens","Flushing",40.75611,-73.83271,TRUE,"Entire home/apt",2011,1046,209,2,7,74
34724,"Manhattan","Harlem",40.80907,-73.94444,FALSE,"Private room",2010,936,187,1,3,0
50567,"Queens","Jamaica",40.71089,-73.78318,TRUE,"Entire home/apt",2009,540,108,2,1,353
88054,"Brooklyn","Crown Heights",40.66902,-73.93771,FALSE,"Private room",2009,87,17,3,2,0
54389,"Brooklyn","Sheepshead Bay",40.58406,-73.9405,FALSE,"Entire home/apt",2021,766,153,30,1,364
38438,"Brooklyn","Greenpoint",40.7319,-73.95739,TRUE,"Entire home/apt",2020,853,171,31,3,219
2306,"Manhattan","Chinatown",40.71744,-73.99718,FALSE,"Private room",2005,652,130,3,1,51
43983,"Brooklyn","Williamsburg",40.70631,-73.94467,FALSE,"Private room",2019,1101,220,30,3,333
84024,"Brooklyn","East New York",40.66071,-73.88858,TRUE,"Private room",2014,181,36,2,1,89
1901,"Manhattan","Chelsea",40.7466,-73.99219,TRUE,"Private room",2007,1145,229,10,1,191
77775,"Manhattan","East Village",40.72363,-73.97972,FALSE,"Entire home/apt",2004,697,139,1,1,0
50921,"Brooklyn","Bushwick",40.6948,-73.91417,TRUE,"Private room",2005,432,86,2,4,291
100556,"Manhattan","Washington Heights",40.8471,-73.93501,FALSE,"Entire home/apt",2014,713,143,1,1,253
5400,"Manhattan","Greenwich Village",40.73374,-73.9976,TRUE,"Entire home/apt",2005,151,30,3,1,128
24852,"Staten Island","Concord",40.60618,-74.08712,FALSE,"Private room",2014,351,70,3,7,356
71355,"Manhattan","SoHo",40.72268,-74.00269,FALSE,"Entire home/apt",2010,142,28,2,1,23
40995,"Brooklyn","Williamsburg",40.71571,-73.94722,TRUE,"Entire home/apt",2020,148,30,3,1,0
88925,"Manhattan","Kips Bay",40.74385,-73.97827,FALSE,"Private room",2017,426,85,3,1,0
3518,"Brooklyn","Williamsburg",40.70981,-73.95189,FALSE,"Entire home/apt",2018,1114,223,3,1,147
47645,"Manhattan","Chelsea",40.74325,-73.99528,TRUE,"Entire home/apt",2010,783,157,3,1,169
89481,"Queens","Rosedale",40.67126,-73.72982,TRUE,"Private room",2012,352,70,2,2,349
47701,"Manhattan","Hell's Kitchen",40.76097,-74.00026,TRUE,"Entire home/apt",2007,566,113,1,1,9
99605,"Manhattan","Chelsea",40.74476,-73.99266,TRUE,"Entire home/apt",2010,169,34,30,33,364
36725,"Brooklyn","Bedford-Stuyvesant",40.69319,-73.95528,FALSE,"Private room",2012,1097,219,2,34,312
66555,"Manhattan","Gramercy",40.73366,-73.9825,FALSE,"Entire home/apt",2010,181,36,10,1,0
22084,"Staten Island","Tompkinsville",40.63568,-74.07826,FALSE,"Entire home/apt",2022,599,120,4,3,173
91148,"Queens","Ditmars Steinway",40.77319,-73.91687,FALSE,"Entire home/apt",2021,678,136,3,2,200
71538,"Manhattan","Hell's Kitchen",40.75538,-73.99751,TRUE,"Private room",2015,420,84,2,1,0
1920,"Brooklyn","Williamsburg",40.70694,-73.95307,FALSE,"Private room",2010,280,56,18,6,244
17756,"Brooklyn","Crown Heights",40.66957,-73.94804,FALSE,"Entire home/apt",2009,583,117,3,2,0
64470,"Brooklyn","Williamsburg",40.70756,-73.93963,FALSE,"Private room",2020,158,32,2,2,0
83741,"Brooklyn","Prospect-Lefferts Gardens",40.65516,-73.96121,TRUE,"Private room",2021,506,101,28,3,297
72360,"Manhattan","SoHo",40.72731,-74.00472,FALSE,"Entire home/apt",2014,601,120,3,1,247
64096,"Manhattan","Financial District",40.70462,-74.01027,FALSE,"Private room",2016,156,31,1,9,361
49103,"Bronx","Fordham",40.86265,-73.89263,FALSE,"Entire home/apt",2004,455,91,2,8,89
13529,"Manhattan","Washington Heights",40.83871,-73.9468,FALSE,"Private room",2004,942,188,3,1,107
35674,"Brooklyn","Greenpoint",40.73482,-73.95399,FALSE,"Private room",2018,674,135,1,1,97
61184,"Brooklyn","Flatbush",40.64409,-73.95183,TRUE,"Entire home/apt",2008,800,160,3,2,132
45150,"Manhattan","Financial District",40.70598,-74.01069,FALSE,"Entire home/apt",2012,529,106,2,327,315
91671,"Staten Island","Huguenot",40.53871,-74.16966,TRUE,"Entire home/apt",2014,968,194,1,1,136
11568,"Brooklyn","East Flatbush",40.64335,-73.94888,TRUE,"Private room",2010,643,129,2,4,109
35768,"Queens","Sunnyside",40.74707,-73.9235,TRUE,"Entire home/apt",2010,746,149,30,1,109
19816,"Queens","Astoria",40.77204,-73.93344,FALSE,"Entire home/apt",2015,744,149,1,1,8
49744,"Brooklyn","Bedford-Stuyvesant",40.68591,-73.92213,FALSE,"Private room",2022,328,66,4,1,16
59674,"Bronx","North Riverdale",40.90839,-73.89851,TRUE,"Entire home/apt",2016,975,195,6,1,365
62819,"Queens","Ridgewood",40.70065,-73.90352,FALSE,"Private room",2008,1030,206,2,2,39
99204,"Manhattan","Washington Heights",40.84578,-73.93902,TRUE,"Entire home/apt",2009,883,177,1,1,5
24881,"Brooklyn","Columbia St",40.68626,-74.00141,TRUE,"Entire home/apt",2013,616,123,4,1,74
97420,"Queens","Ozone Park",40.68221,-73.8457,TRUE,"Private room",2010,805,161,4,4,87
62951,"Manhattan","Stuyvesant Town",40.73357,-73.98082,TRUE,"Entire home/apt",2007,313,63,30,33,283
91546,"Manhattan","Harlem",40.81767,-73.94051,TRUE,"Entire home/apt",2005,111,22,2,1,11
82708,"Manhattan","Upper West Side",40.78304,-73.97309,FALSE,"Entire home/apt",2014,229,46,2,1,0
75928,"Queens","Sunnyside",40.74473,-73.91334,FALSE,"Entire home/apt",2017,977,195,2,1,329
101497,"Brooklyn","Greenpoint",40.73571,-73.95372,FALSE,"Private room",2005,664,133,1,3,9
35307,"Brooklyn","Canarsie",40.64693,-73.89537,FALSE,"Entire home/apt",2013,954,191,5,2,220
9816,"Manhattan","Upper West Side",40.79045,-73.97361,FALSE,"Entire home/apt",2008,636,127,5,1,167
17651,"Brooklyn","Bushwick",40.6988,-73.91239,FALSE,"Private room",2008,310,62,2,1,0
24222,"Manhattan","Murray Hill",40.74838,-73.98108,TRUE,"Entire home/apt",2004,761,152,2,1,5
80056,"Manhattan","Greenwich Village",40.72843,-73.99825,FALSE,"Entire home/apt",2019,214,43,7,2,0
59343,"Manhattan","Washington Heights",40.83932,-73.94554,TRUE,"Private room",2022,580,116,2,2,270
78188,"Brooklyn","Boerum Hill",40.6862,-73.98906,FALSE,"Entire home/apt",2019,609,122,2,1,167
21269,"Manhattan","East Village",40.72977,-73.98841,FALSE,"Entire home/apt",2020,988,198,3,1,208
21569,"Manhattan","Hell's Kitchen",40.76269,-73.99139,TRUE,"Entire home/apt",2006,976,195,7,1,23
62157,"Brooklyn","East Flatbush",40.63824,-73.93567,FALSE,"Private room",2020,945,189,30,3,213
39674,"Manhattan","Chelsea",40.74293,-73.99922,FALSE,"Private room",2016,991,198,1,2,0
24726,"Queens","Long Island City",40.75265,-73.9405,TRUE,"Entire home/apt",2020,467,93,30,1,83
58165,"Brooklyn","East New York",40.65987,-73.86704,TRUE,"Private room",2016,965,193,3,4,357
14343,"Brooklyn","Prospect-Lefferts Gardens",40.65505,-73.96086,FALSE,"Entire home/apt",2010,850,170,4,1,-5
63371,"Manhattan","West Village",40.7327,-74.00449,FALSE,"Entire home/apt",2011,344,69,4,1,0
27151,"Manhattan","Upper West Side",40.80272,-73.96629,TRUE,"Private room",2013,1108,222,1,2,365
46616,"Brooklyn","Williamsburg",40.71705,-73.9647,FALSE,"Entire home/apt",2008,193,39,30,1,365
96059,"Queens","Woodside",40.74789,-73.89752,FALSE,"Entire home/apt",2004,286,57,1,1,0
48731,"Manhattan","Chelsea",40.74643,-73.99105,TRUE,"Shared room",2007,870,174,1,3,352
64628,"Queens","Kew Gardens Hills",40.7282,-73.82764,FALSE,"Private room",2003,941,188,1,1,0
10228,"Manhattan","West Village",40.72966,-74.00234,FALSE,"Entire home/apt",2018,252,50,2,1,287
53591,"Brooklyn","Canarsie",40.64533,-73.90939,TRUE,"Private room",2018,948,190,3,3,262
72951,"Brooklyn","Downtown Brooklyn",40.68879,-73.98127,FALSE,"Entire home/apt",2011,631,126,1,1,74
6790,"Brooklyn","Bushwick",40.70583,-73.91658,TRUE,"Private room",2006,199,40,10,1,84
